,County,Year,Total Number of PA.gov Overdoses Per County/Year,Percent Narcan Admin Per County/Year,Percent Survive Overdose Per County/Year,%Arrests Fentanyl,Legal Opiod Dispense per Person,Risky Opiod Prescribe per Person
115,Mercer,2021,18,0.8888888888888888,0.7777777777777778,33.33333333333333,1.583414457505603,0.09740939369874019
116,Luzerne,2018,193,0.8134715025906736,0.8393782383419689,12.5,1.775735732230938,0.18149105941755683
117,Luzerne,2019,170,0.7941176470588235,0.8117647058823529,39.84375,1.5196646436973655,0.14219208584924783
118,Luzerne,2020,204,0.7450980392156863,0.8137254901960784,54.13533834586466,1.3568138233505531,0.11649606343989753
119,Luzerne,2021,178,0.8033707865168539,0.8033707865168539,54.60992907801418,1.1278188309871497,0.07995889665167663
120,Susquehanna,2018,10,0.4,0.4,50.0,2.7430980381953476,0.20355362439506688
121,Susquehanna,2019,6,0.8333333333333334,1.0,50.0,2.2194663579122653,0.15442602903679034
122,Susquehanna,2020,12,0.8333333333333334,0.75,21.21212121212121,1.9784453868970184,0.13773828148280168
123,Susquehanna,2021,11,0.5454545454545454,0.5454545454545454,21.428571428571427,1.4467506649235051,0.09620974274967477
124,Elk,2018,7,0.7142857142857143,0.7142857142857143,0.0,4.37405292029687,0.25391513391416587
125,Elk,2019,7,0.8571428571428571,1.0,0.0,3.820729590190384,0.19478573733462407
126,Elk,2020,22,0.6818181818181818,0.9090909090909091,0.0,3.4008302678283315,0.16098851777508874
127,Elk,2021,25,0.8,0.76,0.0,2.4831885315298483,0.11156067967353986
128,Lycoming,2018,39,0.6923076923076923,0.8461538461538461,7.6923076923076925,2.401057466633972,0.16649980733527164
129,Lycoming,2019,34,0.6176470588235294,0.7941176470588235,18.367346938775512,2.1201467754930468,0.127964321995306
130,Lycoming,2020,45,0.4666666666666667,0.6444444444444445,0.0,1.9405138018005392,0.10920889072485725
131,Lycoming,2021,31,0.5483870967741935,0.7741935483870968,23.684210526315788,1.399140213034557,0.07448039883862578
132,Snyder,2018,8,0.25,0.375,,2.9193081840144957,0.15030954298369237
133,Snyder,2019,3,0.3333333333333333,0.6666666666666666,0.0,2.476949114153413,0.1141035836521039
134,Snyder,2020,5,0.6,0.8,,2.1926333803100464,0.09350699195565734
135,Snyder,2021,4,0.75,0.75,16.666666666666664,1.5603404088421078,0.06022452536302094
136,Lackawanna,2018,28,0.6785714285714286,0.6785714285714286,0.0,2.3798859636121095,0.2577741597806351
137,Lackawanna,2019,17,0.5882352941176471,0.5294117647058824,0.0,2.027546735465224,0.20153967651091267
138,Lackawanna,2020,28,0.7142857142857143,0.75,13.333333333333334,1.7635922851743433,0.16891484814044724
139,Lackawanna,2021,57,0.7368421052631579,0.7719298245614035,11.538461538461538,1.2209059623767926,0.11379739714481046
140,Lawrence,2018,29,0.7586206896551724,0.8620689655172413,14.285714285714285,2.5008861391890322,0.20523329847798305
141,Lawrence,2019,20,0.75,0.6,0.0,2.1173118392006507,0.15399825723248517
142,Lawrence,2020,25,0.6,0.72,20.0,1.9302504937841292,0.1318339710006971
143,Lawrence,2021,20,0.35,0.75,12.5,1.4058077468590682,0.08881556297906355
144,Wayne,2018,13,0.6153846153846154,0.5384615384615384,4.166666666666666,3.2192303782621448,0.24131560942234387
145,Wayne,2019,11,0.2727272727272727,0.45454545454545453,0.0,2.778911152380022,0.19619861206138206
146,Wayne,2020,12,0.5,0.6666666666666666,0.0,2.57093891115238,0.16787144338969798
147,Wayne,2021,9,0.5555555555555556,0.4444444444444444,14.285714285714285,1.7987878779233701,0.11852416800058646
148,Juniata,2018,3,0.0,0.3333333333333333,0.0,4.252514781573014,0.21063252371432217
149,Juniata,2019,4,0.0,0.25,0.0,3.728189629503594,0.17065847122378663
150,Juniata,2020,5,0.2,0.8,62.5,3.256461355225658,0.1452229582827853
151,Juniata,2021,3,0.3333333333333333,1.0,0.0,2.2871008049606534,0.097991502297418
152,Perry,2018,40,0.45,0.725,12.5,2.6564582697090007,0.19409864316565598
153,Perry,2021,38,0.631578947368421,0.7368421052631579,18.181818181818183,1.5391444366155491,0.07722407737230051
154,Perry,2019,25,0.48,0.8,50.0,2.3617531957593476,0.14744230181929235
155,Perry,2020,31,0.3870967741935484,0.6129032258064516,26.666666666666668,2.1721277431176653,0.11468084797587365
156,Northampton,2018,79,0.9367088607594937,0.8607594936708861,38.46153846153847,1.3430615975024842,0.13671453358512994
157,Northampton,2019,75,0.9333333333333333,0.8533333333333334,25.0,1.2225491211084163,0.10943281855625961
158,Northampton,2020,78,0.8717948717948718,0.7948717948717948,14.285714285714285,1.0968495387456823,0.09304484714416954
159,Northampton,2021,70,0.8285714285714286,0.8285714285714286,14.285714285714285,0.7942581557770705,0.06575364455663986
160,Adams,2018,23,0.782608695652174,0.8260869565217391,12.5,1.5723881100026962,0.14798174325000962
161,Adams,2019,30,0.6333333333333333,0.9333333333333333,22.22222222222222,1.4035416746909064,0.11669770442552864
162,Adams,2020,37,0.7567567567567568,0.8378378378378378,25.0,1.291251107345068,0.09982801876815084
163,Adams,2021,39,0.8205128205128205,0.8461538461538461,31.03448275862069,0.9662573785248239,0.06841161393731464
164,Cambria,2018,98,0.6428571428571429,0.3163265306122449,0.0,2.651360959602014,0.2686708822824263
165,Cambria,2019,117,0.7094017094017094,0.4017094017094017,0.0,2.2518593412850634,0.19324397626468473
166,Cambria,2020,158,0.7151898734177216,0.879746835443038,25.0,1.8935158684967635,0.1535678552599047
167,Cambria,2021,110,0.6272727272727273,0.7727272727272727,12.5,1.3010675323127696,0.1008702264633781
168,Schuylkill,2018,35,0.5714285714285714,0.6,8.108108108108109,2.0945481618186776,0.1938528056819691
169,Schuylkill,2019,38,0.7105263157894737,0.7368421052631579,32.5,1.7668896671769811,0.13874364728170066
170,Schuylkill,2020,46,0.6521739130434783,0.7608695652173914,32.55813953488372,1.586673377653811,0.11651318487937701
171,Schuylkill,2021,51,0.6274509803921569,0.6666666666666666,30.0,1.1272656648165313,0.08064490424421003
172,Clearfield,2018,10,0.9,0.9,22.22222222222222,3.0052961694098954,0.20110411856706636
173,Clearfield,2019,2,1.0,1.0,33.33333333333333,2.74816563640426,0.14834338770139768
174,Clearfield,2020,18,0.6111111111111112,0.6666666666666666,25.0,2.5504355651547876,0.12525124055522455
175,Clearfield,2021,32,0.6875,0.6875,18.51851851851852,1.8653596152960452,0.08489437704745413
176,Tioga,2018,23,0.4782608695652174,0.6956521739130435,0.0,2.9723754415885004,0.18006724326958215
